#{"t_start": 1780697294.9244785, "env_id": "None"}
r,l,t
0.895,9,82.099078
0.725,27,82.126246
0.8875,10,84.230394
-0.005,3,84.236714
-0.0475,5,84.244478
-0.0025,1,84.244478
0.9925,1,84.247412
-0.035,4,84.255446
0.7125,27,84.292712
0.97,4,84.298235
0.91,8,84.312167
0.9825,2,84.314175
0.9025,11,84.324347
0.9175,10,84.344475
-0.04,4,84.350259
0.9825,1,84.351162
0.9775,2,84.354083
0.945,4,84.359225
-0.02,3,84.366076
0.9925,1,84.367999
1.0,1,84.372129
-0.1525,16,84.392252
-0.0875,8,84.405394
0.99,1,84.407498
0.7175,29,84.442222
0.8375,18,84.4643
0.9925,2,84.466999
0.7875,20,84.490684
0.9525,6,84.500251
0.945,8,84.509579
0.885,11,84.521868
0.9475,6,84.529337
0.795,22,84.551117
-0.0825,9,84.559754
0.8825,13,84.568032
-0.18,22,84.600318
0.965,3,84.604193
0.81,21,84.624161
-0.3175,35,84.666322
0.92,7,84.671507
-0.1325,13,84.685626
0.99,1,84.687635
0.895,10,84.694408
0.92,9,84.71011
0.855,12,84.72201
0.9675,2,84.724579
0.97,3,84.724579
0.88,12,84.739633
-0.155,15,84.754301
-0.0175,1,84.754301
0.47,52,84.815616
0.8975,11,84.826567
0.9625,5,84.830565
0.95,6,84.839716
0.95,5,84.844239
0.9725,2,84.845758
0.8,19,84.867003
-0.015,2,84.867688
-0.03,2,84.870997
-0.155,15,84.884612
0.8875,11,84.892879
-0.015,3,84.895485
-0.0325,5,84.901161
0.9625,4,84.904614
-0.0075,1,84.904614
0.865,15,84.924726
-0.0075,1,84.925733
0.9775,3,84.931929
0.7825,25,84.955585
0.8675,16,84.971927
0.9525,4,84.974501
0.9975,1,84.974501
-0.04,7,84.985516
-0.045,5,84.990058
-0.0225,5,84.994583
0.8475,15,85.009586
-0.1,12,85.022914
-0.0925,9,85.029561
-0.0425,5,85.034448
0.9825,1,85.039503
-0.1025,15,85.054594
-0.0825,9,85.062197
0.9875,1,85.064207
-0.105,14,85.074456
0.9075,12,85.089197
-0.0675,7,85.095721
0.98,1,85.096722
0.975,2,85.097722
0.8825,13,85.114532
-0.0175,1,85.114532
0.9075,9,85.124604
-0.07,7,85.124604
0.8975,12,85.14458
0.9875,2,85.14458
-0.0525,5,85.154414
-0.015,3,85.156453
0.9275,7,85.162046
-0.0425,5,85.16966
-0.25,30,85.197894
0.97,3,85.20036
0.87,14,85.214524
0.85,17,85.227776
-0.045,5,85.238488
0.9175,10,85.244541
0.9725,4,85.251326
0.9675,3,85.254187
0.8925,12,85.267905
0.83,17,85.283902
-0.035,4,85.287218
0.855,14,85.297838
-0.02,1,85.299409
0.9775,3,85.304281
0.9025,11,85.314464
-0.1175,15,85.329824
0.9925,1,85.329824
0.9925,1,85.329824
0.99,1,85.333605
-0.105,10,85.334236
-0.015,2,85.344508
0.885,11,85.354732
0.975,4,85.357136
0.8975,9,85.366907
0.0,1,85.369885
0.8925,10,85.379735
-0.11,11,85.389835
0.9225,7,85.396037
0.86,14,85.405664
-0.055,6,85.412366
-0.055,6,85.418911
0.9475,6,85.425351
0.9975,1,85.427466
0.98,3,85.43204
-0.025,3,85.435385
-0.015,2,85.439744
-0.1,8,85.449155
0.84,14,85.461097
-0.0025,1,85.464709
0.9525,6,85.472351
0.97,4,85.474371
0.9525,4,85.474371
0.8625,15,85.492112
-0.1,12,85.514283
0.9275,8,85.524277
0.9425,9,85.538578
-0.03,3,85.542109
-0.0625,11,85.566942
0.935,7,85.58354
-0.1475,15,85.604291
0.915,12,85.624356
-0.07,5,85.624356
-0.03,3,85.634515
0.995,1,85.634515
0.8925,9,85.644459
-0.0075,1,85.644459
-0.0475,5,85.653022
-0.14,14,85.664568
0.99,2,85.6675
-0.005,3,85.670883
0.93,7,85.674343
0.975,2,85.679464
-0.0375,9,85.687076
-0.01,1,85.688113
-0.07,7,85.69311
-0.04,5,85.697672
0.8275,17,85.714356
0.7525,21,85.734255
-0.4425,50,85.774632
0.955,6,85.784366
0.9475,6,85.789438
-0.0375,3,85.792426
0.9625,4,85.794998
0.95,5,85.79906
-0.245,26,85.817621
0.99,1,85.821337
0.9875,1,85.821337
-0.0225,2,85.824444
-0.1075,10,85.827394
0.975,2,85.834344
0.9475,4,85.837042
0.955,8,85.844585
0.88,11,85.856694
-0.035,3,85.856694
0.8475,17,85.872276
0.9975,1,85.872276
0.9575,7,85.874345
-0.09,9,85.885503
-0.1825,18,85.897942
-0.02,3,85.902234
0.965,3,85.905875
0.96,6,85.910112
-0.005,2,85.912223
-0.0125,2,85.914282
0.9025,12,85.9243
0.99,1,85.926851
0.795,23,85.951172
-0.04,3,85.954581
0.965,5,85.956888
-0.2675,29,85.979632
0.99,1,85.982379
0.9625,5,85.987658
-0.0225,2,85.989725
-0.0475,5,85.992238
0.975,3,85.994869
0.865,13,86.006245
0.8325,14,86.014315
-0.0125,2,86.017969
-0.0225,2,86.02213
0.96,5,86.024644
0.91,12,86.034478
0.835,17,86.046858
0.81,19,86.064549
0.9825,2,86.066372
-0.055,5,86.067582
-0.18,19,86.08438
0.8375,15,86.095091
-0.2025,22,86.112521
-0.0575,7,86.117842
0.88,13,86.129744
-0.1025,10,86.13611
0.9275,9,86.144534
0.8975,10,86.15616
0.8025,20,86.172141
0.99,1,86.174656
-0.11,12,86.182434
0.97,3,86.187008
-0.095,12,86.194791
0.9625,3,86.196846
-0.2,20,86.214474
0.8,22,86.229527
0.9575,3,86.234661
0.9775,2,86.234661
0.93,6,86.242115
-0.0975,10,86.24468
0.89,12,86.260088
0.9025,8,86.267477
0.7175,34,86.294325
0.86,13,86.307029
0.955,5,86.312053
-0.085,8,86.317657
0.9475,5,86.32458
-0.125,17,88.309552
0.91,12,88.324399
-0.37,42,88.367389
0.855,14,88.390628
0.95,5,88.395676
-0.045,5,88.400889
0.9675,5,88.407112
0.725,22,88.43307
0.9775,2,88.435362
-0.135,14,88.451137
0.9425,7,88.461908
-0.0425,4,88.467266
-0.1625,18,88.48454
-0.02,3,88.488552
0.9175,10,88.49962
0.9775,3,88.505397
0.785,22,88.524644
0.98,3,88.524644
0.99,1,88.529242
0.9375,5,88.533856
0.975,3,88.534366
-0.0025,1,88.534366
0.9475,7,88.541964
0.9225,8,88.550605
0.8675,16,88.564976
0.96,3,88.567143
0.985,2,88.567143
-0.1,12,88.580685
0.97,3,88.584543
-0.035,3,88.587703
0.795,21,88.604576
0.7875,22,88.624399
0.8875,12,88.634485
0.86,15,88.644556
0.94,4,88.652079
-0.0775,7,88.655721
0.925,7,88.664281
0.96,5,88.670199
-0.12,12,88.674253
-0.0175,2,88.679703
0.915,7,88.68673
0.995,1,88.687773
0.985,2,88.689767
0.965,5,88.693333
0.9275,8,88.70429
0.7725,20,88.722335
0.8275,16,88.73715
0.84,17,88.752304
0.995,1,88.754372
-0.0225,3,88.756733
0.8825,13,88.774216
0.8175,19,88.792332
0.99,2,88.794387
0.9975,1,88.795474
0.825,19,88.804567
-0.0275,3,88.816564
0.87,9,88.824527
0.9725,3,88.824527
0.9725,3,88.824527
0.985,2,88.83301
0.8875,11,88.84422
0.9825,3,88.84422
0.8175,17,88.862003
0.9225,8,88.871024
0.7825,23,88.889554
-0.0025,1,88.890553
0.9675,4,88.893067
-0.1075,10,88.904433
0.8475,13,88.91453
-0.01,1,88.917391
0.9675,3,88.920412
0.7375,31,88.944346
0.975,2,88.950154
0.9875,2,88.954461
0.855,14,88.96441
0.0,1,88.967886
0.975,3,88.971733
-0.0375,6,88.974569
0.9375,6,88.979721
-0.1,11,88.991179
-0.015,3,88.993212
0.93,7,88.999341
0.7325,24,89.021514
-0.025,4,89.024604
0.985,1,89.024604
0.9475,6,89.024604
0.975,2,89.032007
0.93,6,89.042448
0.9825,1,89.044528
-0.025,3,89.046782
0.825,20,89.067437
0.99,1,89.067437
0.945,4,89.074252
0.9175,12,89.084311
0.93,8,89.089441
0.735,27,89.112279
0.8875,9,89.122081
0.95,5,89.124652
-0.0525,6,89.129358
0.7275,29,89.156269
0.85,13,89.167604
0.99,1,89.167604
0.99,1,89.167604
0.7025,30,89.194442
0.92,9,89.204393
0.0,1,89.205421
-0.03,3,89.205421
0.975,5,89.205421
0.85,16,89.221029
0.87,16,89.234151
0.765,26,89.257365
0.9125,7,89.263389
0.9375,7,89.266953
0.655,37,89.294363
0.8775,15,89.309718
0.835,17,89.324328
0.895,10,89.334232
0.9775,3,89.334232
-0.05,6,89.342318
0.99,1,89.342318
-0.0175,2,89.344377
-0.04,5,89.346861
0.925,8,89.354576
-0.08,9,89.362303
-0.04,3,89.36436
0.825,25,89.384561
0.9125,8,89.392195
-0.025,4,89.394253
0.825,21,89.412184
0.9475,7,89.419311
0.9825,3,89.421312
-0.375,39,89.454594
-0.025,4,89.45988
-0.1475,13,89.471142
0.9675,2,89.471142
0.7375,29,89.494171
0.9575,5,89.494171
-0.0575,6,89.504451
0.81,24,89.524197
0.99,1,89.524197
0.0,1,89.524197
0.98,2,89.524197
-0.0125,1,89.524197
0.96,7,89.53449
-0.025,3,89.537678
0.855,16,89.547208
-0.04,4,89.550431
0.99,2,89.554567
-0.075,7,89.559587
0.9775,2,89.559587
-0.08,7,89.564209
0.9175,8,89.574247
0.905,11,89.579655
0.9425,5,89.586836
0.99,1,89.587859
0.92,8,89.593395
-0.0625,5,89.596915
0.0,1,89.596915
-0.005,1,89.597916
-0.1625,17,89.612472
0.835,14,89.622401
0.935,6,89.624478
0.915,8,89.63431
0.945,4,89.644355
0.985,2,89.644355
-0.01,1,89.644355
0.9775,2,89.650558
0.8575,14,89.662548
0.97,4,89.664622
0.695,31,89.687797
0.9675,3,89.692371
-0.02,2,89.692371
0.9525,4,89.69444
0.9775,2,89.69444
0.945,7,89.707476
-0.155,15,89.716821
-0.045,6,89.722244
0.94,6,89.72431
0.9875,2,89.72431
0.98,2,89.729767
-0.025,5,89.734546
0.8725,12,89.742453
0.9275,8,89.747169
0.845,15,89.759973
-0.005,2,89.759973
-0.16,20,89.774225
0.9475,5,89.779803
-0.41,37,89.804265
0.99,1,89.809648
0.78,23,89.824158
0.8475,18,89.842346
-0.055,8,89.844412
0.9875,2,89.844412
-0.02,3,89.853591
0.575,40,89.879608
0.9775,3,89.884626
-0.045,3,89.887292
-0.32,36,89.912316
0.9175,7,89.922301
-0.54,52,89.962366
0.8775,14,89.974227
0.965,3,89.974227
-0.1825,19,89.992457
0.9675,3,89.994536
0.9875,1,89.994536
0.905,8,90.002099
-0.0075,1,90.004311
-0.0375,3,90.004311
0.7275,32,90.024602
-0.0425,6,90.037101
0.91,12,90.044139
-0.0825,8,90.050641
-0.0575,6,90.05652
-0.02,3,90.060034
-0.04,4,90.062554
-0.025,4,90.064561
0.8025,25,90.083346
0.87,13,90.092134
0.95,5,90.094192
0.965,3,90.094192
0.885,11,90.10942
0.995,2,90.109929
0.9525,6,90.114469
-0.0875,11,92.085637
0.86,15,92.101995
0.895,16,92.124311
0.95,4,92.127199
0.695,26,92.152087
0.985,2,92.154596
-0.195,26,92.184288
0.9325,8,92.189615
-0.0575,5,92.195947
0.7875,23,92.222258
0.345,68,92.294382
0.865,14,92.304462
0.9,9,92.314198
0.8075,20,92.327693
0.825,16,92.344251
0.99,1,92.344251
0.6375,40,92.374195
0.945,8,92.388808
-0.205,25,92.411888
-0.145,14,92.437859
0.7325,27,92.461945
0.79,22,92.479577
0.91,10,92.488869
0.98,1,92.488869
-0.0225,2,92.491888
-0.015,1,92.491888
0.94,8,92.502175
0.9625,5,92.504189
0.875,18,92.524524
0.985,2,92.526629
-0.02,4,92.530653
0.76,27,92.559061
-0.005,1,92.559061
0.9475,4,92.559061
0.96,5,92.570515
0.975,4,92.574405
0.8575,13,92.590692
0.0,1,92.592202
-0.01,1,92.592202
-0.03,2,92.594213
0.94,6,92.599253
-0.01,2,92.602149
0.9275,9,92.609628
0.9725,3,92.612162
-0.1275,11,92.622296
0.9875,1,92.624308
0.94,6,92.628391
-0.015,2,92.630401
0.9325,6,92.635886
-0.095,13,92.648867
0.8825,13,92.66221
-0.0175,1,92.664276
0.5975,41,92.70438
0.885,10,92.714468
-0.0675,10,92.724369
0.815,16,92.736094
0.8075,21,92.754202
0.9875,3,92.754202
-0.0425,6,92.75933
0.8975,10,92.770623
-0.0025,1,92.772133
0.9825,1,92.772133
-0.015,2,92.774143
0.99,1,92.774143
0.9275,11,92.78577
0.9775,2,92.787621
-0.255,33,92.812235
-0.075,8,92.816612
0.8725,13,92.824427
0.9575,6,92.836807
-0.0125,2,92.836807
0.94,7,92.84238
-0.0275,3,92.844437
0.965,6,92.852211
-0.125,14,92.85427
0.97,3,92.864364
0.98,1,92.865916
-0.025,3,92.865916
0.9075,9,92.874339
-0.01,1,92.874339
-0.14,14,92.887401
-0.365,38,92.91698
0.975,2,92.920357
0.9825,1,92.922177
0.9075,8,92.926688
0.8025,19,92.939281
0.99,2,92.939281
0.935,7,92.951312
0.7625,26,92.972078
0.7225,26,92.992141
-0.0575,5,92.995906
0.96,4,93.001591
0.9,12,93.009246
0.775,26,93.028426
0.8175,20,93.047347
0.76,26,93.06771
0.7,36,93.094279
-0.065,8,93.104302
0.91,9,93.109361
0.9725,4,93.112389
-0.2725,26,93.136393
0.9475,6,93.136393
0.875,14,93.150283
0.955,6,93.156316
-0.0425,5,93.156316
-0.2425,30,93.190415
0.8275,19,93.204177
-0.15,15,93.214323
0.8775,13,93.226421
0.9225,12,93.234488
0.9425,8,93.242271
-0.01,1,93.242271
0.8275,17,93.254662
0.9525,5,93.262086
0.9275,8,93.268689
-0.18,18,93.284381
0.9225,11,93.292218
0.965,7,93.298908
-0.1425,18,93.311686
0.9875,1,93.312526
0.97,3,93.316685
0.88,14,93.327373
-0.0325,5,93.332439
0.9925,1,93.334452
0.995,1,93.334452
0.975,3,93.336608
0.795,19,93.351477
-0.1625,14,93.361379
-0.045,6,93.367717
0.735,28,93.389067
0.8975,10,93.399066
-0.0325,5,93.401398
0.87,14,93.414402
0.985,1,93.414402
-0.3975,42,93.45664
0.8625,12,93.464172
-0.0075,1,93.465779
-0.0175,1,93.467793
0.695,30,93.492241
0.7425,27,93.51045
-0.0825,7,93.520708
0.9975,1,93.520708
0.935,10,93.527723
0.995,1,93.5291
0.8925,11,93.536391
0.71,29,93.55752
0.7625,26,93.578334
0.8775,11,93.588206
0.7675,25,93.608213
0.9275,8,93.61425
-0.05,5,93.61425
0.97,3,93.622598
0.9875,1,93.624609
-0.125,15,93.636342
0.965,5,93.642372
-0.0175,2,93.64438
0.7575,23,93.661334
-0.0225,2,93.662345
-0.0275,4,93.666462
-0.28,28,93.688174
0.935,7,93.694462
0.8525,19,93.709733
0.9525,5,93.712287
-0.075,9,93.724515
0.8125,22,93.740392
0.9525,6,93.744405
0.7025,32,93.772182
0.875,14,93.788489
-0.185,21,93.808807
0.8375,14,93.824657
0.9725,4,93.825714
0.965,5,93.83434
0.7625,22,93.854717
0.9375,6,93.862518
0.9725,3,93.864253
0.79,21,93.88681
-0.04,4,93.888892
0.99,1,93.888892
-0.0525,5,93.894284
0.7,32,95.988621
0.885,14,96.002287
-0.0425,4,96.004301
-0.0225,4,96.009085
0.925,10,96.022141
0.965,5,96.026226
-0.075,8,96.04181
0.58,42,96.080408
0.9825,1,96.083723
-0.05,5,96.088276
0.7975,23,96.114366
0.9375,5,96.122071
0.9775,5,96.129318
0.965,4,96.134295
-0.06,6,96.138334
0.975,3,96.141845
-0.055,6,96.148633
-0.045,7,96.154185
-0.0125,2,96.156209
0.9575,5,96.162058
-0.12,12,96.174366
0.9925,1,96.175444
0.9775,3,96.179759
-0.255,27,96.207486
-0.0775,8,96.214536
0.9925,1,96.214536
-0.06,5,96.220098
0.7975,23,96.239538
-0.0975,15,96.25462
-0.1425,14,96.267443
-0.0825,8,96.274129
0.77,27,96.294522
0.9375,10,96.304313
0.88,10,96.312322
0.8825,11,96.324459
0.98,4,96.324459
-0.035,2,96.324459
-0.0375,4,96.332328
0.9825,2,96.335588
-0.0925,9,96.341618
0.885,12,96.354209
-0.3975,51,96.394279
0.9525,4,96.404384
0.95,5,96.40846
0.9675,5,96.41199
-0.04,4,96.415569
-0.095,11,96.424559
-0.005,1,96.427221
0.905,9,96.436347
0.9475,8,96.444211
0.9325,8,96.452535
-0.285,31,96.484241
0.86,14,96.494353
0.975,2,96.494353
-0.05,5,96.502234
0.9725,5,96.50635
0.94,8,96.510365
0.9375,7,96.519161
-0.0475,5,96.522178
0.7025,28,96.542151
-0.01,2,96.544163
0.9725,3,96.546193
-0.0525,5,96.552158
-0.05,6,96.554171
0.995,1,96.554171
0.9775,3,96.557703
0.9825,2,96.557703
0.955,6,96.565945
0.9925,1,96.565945
-0.005,1,96.565945
-0.005,1,96.565945
0.9825,3,96.573092
0.9375,5,96.574686
-0.0125,1,96.574686
0.975,3,96.580127
0.6675,33,96.604249
0.9875,1,96.604249
0.9375,6,96.61093
0.8825,12,96.622243
-0.08,8,96.624253
0.96,3,96.62937
0.9625,5,96.638213
0.945,4,96.640224
0.9825,1,96.642235
0.9375,8,96.648809
0.9525,4,96.652371
0.9175,8,96.656483
0.9925,1,96.657989
-0.0225,2,96.657989
-0.1125,11,96.666672
-0.0475,5,96.674297
0.99,1,96.674297
0.915,9,96.682126
0.85,16,96.692145
0.9625,4,96.694201
-0.0975,10,96.704501
-0.1325,12,96.714991
0.9075,12,96.724194
0.5775,45,96.764335
0.965,4,96.768787
0.9575,3,96.771981
0.935,6,96.777147
0.6475,32,96.804213
-0.01,2,96.804213
-0.1525,19,96.822958
0.835,17,96.83715
-0.0775,7,96.841195
-0.0325,3,96.84421
0.97,2,96.846228
0.905,9,96.854278
-0.4125,40,96.884625
0.9975,1,96.884625
0.91,10,96.892087
0.845,14,96.904581
0.96,5,96.909764
0.78,19,96.925749
0.9,11,96.934536
-0.045,6,96.94466
-0.08,9,96.954216
0.8975,10,96.959018
-0.025,3,96.96238
0.965,3,96.968813
-0.2125,21,96.984198
0.9925,1,96.984198
-0.365,43,97.014317
0.9725,2,97.014317
0.95,7,97.024421
-0.1225,14,97.03626
0.955,7,97.03626
-0.235,22,97.054425
0.9175,10,97.06594
-0.135,17,97.078594
0.9825,2,97.082122
0.9825,2,97.084926
0.895,12,97.092447
0.9775,3,97.094512
0.6,43,97.134338
0.8825,13,97.142494
0.5275,50,97.184281
0.88,13,97.192389
0.8125,17,97.208374
-0.0025,1,97.208374
0.92,7,97.211417
0.9175,8,97.220042
0.0,1,97.220042
0.945,9,97.226603
-0.035,3,97.226603
-0.015,2,97.226603
0.88,18,97.244222
1.0,1,97.247436
0.875,13,97.259557
-0.0225,2,97.259557
0.9425,5,97.264622
0.9425,4,97.266532
0.825,21,97.284346
0.8975,8,97.289485
0.7775,19,97.304474
-0.035,5,97.304474
-0.525,56,97.352279
-0.0125,1,97.352279
-0.1625,15,97.362563
0.7725,21,97.379859
0.0,1,97.382298
0.925,12,97.394603
0.0,1,97.395621
0.8675,16,97.408191
0.99,1,97.409192
-0.12,12,97.423136
0.9675,3,97.425652
-0.025,2,97.42904
0.9575,6,97.434844
0.8175,17,97.449591
0.98,1,97.453662
-0.01,1,97.454169
0.995,1,97.454169
0.915,10,97.461872
0.9275,10,97.470199
0.7975,21,97.484756
0.7675,25,97.506876
0.845,16,97.522552
-0.01,1,97.522552
0.9875,2,97.522552
0.8975,13,97.534484
-0.195,20,97.549371
0.975,3,97.549371
0.8125,21,97.565997
-0.205,24,97.588503
0.86,16,97.601136
0.8775,12,97.609466
0.9075,10,97.618652
0.9325,10,97.626305
0.9675,5,97.628313
0.8675,12,97.638533
0.98,2,97.640281
0.805,16,97.654694
0.7675,23,97.674273
0.68,36,97.702573
-0.0325,4,97.704952
-0.1075,13,97.715877
-0.0725,9,97.724614
0.955,5,97.728282
-0.01,1,97.730184
-0.1325,15,97.740482
0.9175,8,97.746577
0.995,1,99.791969
0.975,2,99.794477
0.7425,26,99.822041
0.99,1,99.822041
-0.0125,2,99.824049
0.9825,1,99.824049
0.98,1,99.824049
-0.0075,1,99.824049
0.9925,1,99.824049
0.595,40,99.871946
-0.04,3,99.87446
0.855,17,99.894204
-0.01,1,99.896227
0.84,19,99.918832
0.99,1,99.919832
-0.075,8,99.927626
-0.0125,2,99.934571
0.985,3,99.937217
0.975,2,99.937217
0.915,8,99.944292
-0.125,13,99.961473
0.5825,44,100.004359
0.94,5,100.007082
0.795,20,100.024282
-0.065,9,100.034569
-0.01,2,100.035606
0.995,1,100.035606
0.8375,18,100.052263
0.995,1,100.054322
-0.0125,2,100.054322
0.965,4,100.059524
0.9775,3,100.061538
-0.29,31,100.092008
-0.1575,15,100.104077
0.9875,1,100.104077
0.995,1,100.109175
0.805,22,100.134279
0.9275,8,100.140338
0.955,4,100.141848
0.8975,10,100.151819
-0.04,3,100.154401
-0.1075,14,100.168615
-0.1325,17,100.181554
0.8775,11,100.192163
0.845,14,100.202011
0.845,12,100.207124
0.88,15,100.22438
-0.015,1,100.22438
0.865,16,100.229771
-0.0975,17,100.256313
-0.295,29,100.277513
0.88,12,100.284558
0.835,17,100.301267
0.8725,11,100.304603
-0.15,14,100.322146
-0.1475,18,100.33465
-0.03,4,100.33465
0.9425,5,100.342262
-0.0175,1,100.342262
0.735,26,100.36451
0.755,26,100.385542
0.955,6,100.394269
0.9225,10,100.402188
-0.325,36,100.434183
0.775,22,100.455519
-0.0475,6,100.459389
0.8725,13,100.471978
-0.0125,1,100.471978
0.94,5,100.474535
0.8025,22,100.49217
-0.0425,5,100.495873
0.965,8,100.501938
-0.1625,17,100.517719
0.925,11,100.524352
0.945,6,100.532245
-0.1225,12,100.535493
0.7975,23,100.557544
0.745,22,100.574508
0.9475,5,100.579548
-0.0025,2,100.583017
0.81,20,100.594388
0.905,10,100.604497
0.0,1,100.604497
0.525,43,100.642033
0.9275,7,100.646688
0.91,8,100.65431
-0.035,5,100.65431
-0.1725,17,100.672147
0.98,1,100.672147
0.8275,22,100.687692
-0.0775,5,100.692223
0.925,9,100.699316
0.98,1,100.699316
0.9775,3,100.702319
0.965,4,100.704383
0.935,7,100.710852
0.8975,7,100.719322
0.9825,3,100.724452
-0.0225,2,100.726214
0.94,7,100.736623
0.8375,14,100.749038
0.9125,8,100.756204
0.785,24,100.774263
0.7375,23,100.802378
0.685,31,100.830691
0.9225,8,100.83993
0.985,2,100.844369
0.94,5,100.849178
0.9625,6,100.854457
-0.0675,10,100.865389
-0.0275,2,100.868733
-0.05,6,100.872263
-0.085,11,100.884577
-0.01,1,100.884577
0.95,8,100.894381
0.8225,19,100.909488
0.9075,8,100.923901
0.96,5,100.924459
0.7775,21,100.944259
0.995,1,100.944259
0.9575,4,100.949233
0.9925,1,100.952009
-0.0175,3,100.954273
0.925,5,100.954273
-0.14,16,100.954273
0.72,28,100.992294
0.9975,1,100.994369
0.965,4,100.994369
0.9725,4,100.998935
0.855,14,101.006898
0.95,7,101.014446
-0.0675,6,101.019493
0.985,2,101.019493
0.7675,21,101.039252
-0.0775,9,101.044401
0.94,8,101.054449
0.8975,9,101.062236
0.92,11,101.074034
0.965,4,101.074685
-0.0675,6,101.080448
-0.1025,12,101.0857
0.99,2,101.09196
0.935,12,101.102275
0.995,3,101.104345
0.7425,22,101.126882
0.8775,12,101.13708
0.99,1,101.13708
0.765,23,101.154583
0.9425,5,101.15663
-0.08,9,101.165831
0.9875,1,101.16754
-0.5525,59,101.212046
-0.095,7,101.218649
-0.1275,15,101.234264
0.8675,14,101.244511
0.9325,9,101.254604
-0.0225,2,101.254604
0.895,15,101.269226
0.995,1,101.270792
-0.0125,1,101.270792
0.945,7,101.275964
-0.1075,15,101.285531
0.965,3,101.289288
0.975,3,101.292321
0.9025,10,101.302222
-0.0025,1,101.302222
-0.0675,9,101.309343
-0.33,32,101.33451
0.9725,2,101.33451
-0.025,4,101.339635
-0.015,2,101.339635
-0.0375,4,101.344168
0.9875,2,101.345694
-0.065,7,101.352368
0.9275,10,101.354436
-0.2225,25,101.377461
0.99,1,101.377461
0.745,26,101.402439
0.885,12,101.409585
0.8975,10,101.421928
-0.04,4,101.424765
0.9075,8,101.433105
0.995,1,101.437198
-0.075,9,101.442234
1.0,1,101.442234
-0.0825,9,101.45219
0.8575,14,101.462436
0.915,11,101.472428
0.75,27,101.491996
0.99,1,101.491996
-0.0075,1,101.494505
0.9775,3,101.496281
0.795,22,101.516776
-0.0725,12,101.524388
0.9825,2,101.524388
-0.01,1,101.524388
0.9625,3,101.530556
-0.0075,2,101.534591
-0.0425,7,101.539352
-0.05,4,101.542437
0.8075,17,101.554302
0.975,3,101.558091
0.5475,54,103.699723
0.7925,18,103.724128
0.915,7,103.729489
-0.0225,3,103.736746
0.9175,7,103.744296
0.8975,11,103.754409
-0.0875,9,103.764452
-0.0975,11,103.778239
0.955,5,103.787693
0.9925,2,103.787693
-0.02,4,103.787693
0.8675,16,103.811979
0.975,3,103.814235
-0.0625,7,103.82424
0.9475,6,103.83525
0.995,1,103.83525
-0.0025,1,103.838153
0.685,29,103.864183
-0.2825,30,103.887167
-0.145,14,103.902223
-0.02,4,103.904248
-0.125,14,103.922924
-0.015,2,103.925601
0.9925,2,103.925601
0.9825,5,103.932668
0.7,33,103.959732
0.955,4,103.965457
0.9025,10,103.974856
0.81,22,103.994261
-0.025,3,103.999072
0.8675,13,104.007314
0.9125,9,104.014162
0.9575,3,104.017933
