#{"t_start": 1780697055.7352798, "env_id": "None"}
r,l,t
0.84,10,184.917886
-0.0625,7,184.92894
0.8825,19,184.986109
0.92,8,185.005499
0.9875,2,185.016863
-0.105,12,185.05182
0.9625,4,185.064376
0.935,11,185.086752
0.9175,8,185.142416
-0.1,14,185.189227
-0.03,5,185.201413
0.975,4,185.207971
-0.05,6,185.233737
-0.0075,1,185.235788
0.965,2,185.238307
-0.025,7,185.258162
0.72,34,185.379715
0.9075,13,185.39966
0.98,2,185.401666
0.955,6,185.406184
0.9975,1,185.416
0.8575,25,185.471706
0.8775,12,185.493869
0.9075,8,185.513884
0.6,50,185.608949
0.9875,1,185.612963
0.955,4,185.618
0.97,5,185.632034
0.0,1,185.640133
0.98,4,185.65093
0.87,17,185.713656
0.9075,13,185.740621
0.9775,4,185.749904
-0.065,8,185.769518
0.96,4,185.776069
0.9225,15,185.805995
0.9175,10,185.823547
-0.105,7,185.884656
0.8775,14,186.073732
-0.03,2,186.075777
0.95,6,186.093882
0.99,3,186.098917
0.9275,10,186.127223
0.9725,10,186.173567
0.9675,4,186.180035
-0.0625,9,186.19941
0.97,3,186.203675
0.925,7,186.218965
0.97,5,186.234378
0.9475,6,186.252934
-0.08,18,186.334318
0.8475,12,186.368623
-0.015,3,186.383947
-0.035,5,186.39155
0.9575,6,186.40942
0.905,15,186.44723
0.8925,12,186.467859
-0.0075,1,186.468362
-0.035,4,186.477615
0.9925,1,186.479604
0.825,24,186.638251
0.8275,16,186.69215
0.9225,9,186.718361
0.97,2,186.723894
0.99,2,186.728444
0.9925,1,186.735387
0.8775,13,186.770006
0.8775,15,186.814435
0.97,3,186.821357
1.0,3,186.833785
1.0,2,186.839914
-0.045,5,186.854324
-0.015,5,186.868301
0.8925,12,186.940358
0.0,1,186.941364
0.9575,9,186.97085
-0.025,2,186.975634
0.87,17,187.015212
0.9025,10,187.040601
0.9,10,187.060575
0.81,21,187.140774
0.99,1,187.142786
0.9875,1,187.143785
-0.08,6,187.171431
0.835,17,187.217286
-0.21,17,187.257696
0.85,18,187.303879
0.965,3,187.306774
-0.015,2,187.316552
-0.025,3,187.323849
-0.04,4,187.334831
0.9275,7,187.371317
0.0,5,187.390612
0.9725,5,187.400133
0.91,10,187.423689
-0.025,2,187.432809
-0.02,5,187.441759
-0.1425,16,187.511628
0.8525,19,187.559481
-0.08,9,187.581823
0.9625,5,187.589844
0.9075,10,187.609914
-0.06,5,187.617971
0.995,1,187.618973
0.97,3,187.63176
-0.0025,1,187.63176
0.985,1,187.673934
-0.0075,3,187.680987
0.9875,1,187.83805
0.9475,4,187.851373
-0.01,1,187.851373
0.99,2,187.851373
-0.21,17,187.940991
0.98,3,187.943
0.9775,3,187.95272
0.9875,1,187.95379
-0.0075,1,187.962663
0.985,3,187.968582
0.87,12,187.996918
-0.0725,8,188.011545
0.9325,10,188.036884
0.9775,3,188.046214
-0.01,1,188.047718
-0.0525,8,188.066319
-0.055,8,188.087275
-0.1625,14,188.124148
0.9875,3,188.170044
-0.0925,15,188.204093
0.955,4,188.219958
0.9375,10,188.248061
0.97,5,188.264591
0.8475,22,188.321397
-0.0575,11,188.352926
-0.01,1,188.354005
-0.0275,5,188.366438
0.0,2,188.371448
0.915,11,188.396679
0.985,1,188.398753
0.82,16,188.475109
0.9425,9,188.494019
-0.0825,9,188.519552
0.795,24,188.57419
0.9125,13,188.615098
0.87,14,188.64698
-0.2525,28,188.713767
0.9325,8,188.728183
0.945,7,188.742522
0.9625,4,188.754431
0.57,40,188.834594
-0.1475,19,188.871426
-0.0875,10,188.886494
0.9925,1,188.88853
-0.145,14,188.915279
0.9875,1,188.916289
0.8675,21,188.951669
0.945,6,188.965692
0.9875,1,188.969709
0.8825,15,188.991691
0.845,16,189.016173
0.8975,14,189.038273
-0.145,23,189.081901
0.995,1,189.082347
0.9225,8,189.096744
0.96,4,189.106014
0.9675,2,189.112927
-0.0275,7,189.130659
-0.0175,1,189.13167
-0.0375,3,189.138949
-0.025,2,189.143197
-0.0875,10,189.166517
1.0,1,189.167831
0.98,3,189.178017
0.965,3,189.1846
0.87,14,189.234047
0.9875,1,189.236557
0.875,19,189.275838
0.9175,7,189.300683
0.965,5,189.311419
-0.03,2,189.315645
0.945,6,189.326054
-0.075,7,189.347298
0.715,29,189.409751
0.97,2,189.411302
-0.1125,20,189.463786
0.995,2,189.471512
-0.0125,1,189.474025
0.7825,24,189.715893
0.98,2,189.721419
0.975,5,189.758441
0.9625,7,189.775074
-0.015,2,189.776572
-0.075,6,189.790345
0.8925,10,189.80942
0.9975,1,189.81142
0.8,20,189.856986
-0.19,23,189.913785
0.975,2,189.921867
0.955,5,189.93206
-0.19,18,189.973808
0.9625,5,189.98798
0.965,2,189.991765
0.8075,20,190.023807
-0.025,6,190.041388
0.98,2,190.041388
0.96,5,190.052896
0.97,4,190.0588
0.9775,2,190.063731
-0.0025,1,190.066829
0.955,6,190.083647
-0.145,17,190.107515
0.9125,13,190.132459
-0.03,4,190.138299
0.92,12,190.154026
0.965,4,190.168746
0.845,19,190.194629
-0.0225,3,190.201408
-0.0125,1,190.203925
0.8375,17,190.228622
0.885,13,190.251512
-0.245,27,190.288274
0.935,6,190.301527
-0.07,6,190.310683
0.99,1,190.310683
-0.0925,10,190.329897
-0.2125,21,190.367171
0.925,9,190.373585
0.9625,7,190.390199
0.82,19,190.413653
0.9925,1,190.413653
0.925,9,190.43173
0.8225,17,190.519565
0.9675,2,190.521574
0.96,4,190.539794
-0.015,2,190.551433
0.8675,9,190.57787
0.6125,40,190.671138
0.0,1,190.673654
0.945,5,190.684456
0.9425,5,190.699112
0.0,1,190.700944
0.925,5,190.71279
0.8275,18,190.753939
0.8075,25,190.819127
0.87,14,190.867007
0.635,39,190.973637
-0.015,2,190.983988
0.98,2,190.986002
0.99,5,190.998617
-0.0925,13,191.03847
0.99,2,191.040477
-0.035,4,191.052388
0.985,3,191.061698
0.955,10,191.08426
0.8525,15,191.122622
0.925,8,191.139806
0.745,28,191.204019
-0.0125,1,191.207033
0.95,4,191.21677
0.9425,6,191.234204
-0.0275,2,191.237218
0.6625,30,191.319724
0.9,11,191.361396
0.9575,5,191.375704
-0.08,8,191.466542
-0.0625,9,191.523644
-0.0225,4,191.52942
-0.0125,1,191.52942
0.87,13,191.550721
-0.12,14,191.580845
-0.1475,17,191.611007
-0.09,9,191.630171
0.6125,38,191.709027
0.9775,3,191.71881
0.9325,7,191.735123
-0.18,18,191.782645
-0.04,6,191.792795
0.9275,12,191.816958
0.9925,1,191.816958
0.9575,8,191.834774
0.8675,16,191.868294
0.8825,18,191.916361
0.96,6,191.934427
-0.02,2,191.936432
0.9975,1,191.942463
-0.04,4,191.95398
0.9825,1,191.954991
-0.165,13,191.984478
0.9925,3,191.991828
-0.0875,12,192.023017
0.9125,10,192.051048
0.955,5,192.06455
-0.01,2,192.067411
0.9675,2,192.075639
0.9875,5,192.088402
0.98,4,192.098633
0.97,8,192.118612
0.9125,10,192.138434
0.985,2,192.145395
0.9375,6,192.153998
-0.035,2,192.167
-0.01,4,192.17636
-0.0425,6,192.188398
0.755,24,192.25259
0.9325,7,192.269161
0.9425,10,192.322522
-0.05,8,192.349755
0.9825,1,192.349755
0.975,3,192.357655
0.0,1,192.365429
-0.035,4,192.375739
0.9475,5,192.388681
0.7475,25,192.673828
0.59,38,192.783946
0.9175,12,192.809648
0.9325,7,192.82498
-0.03,4,192.838612
0.8025,19,192.879021
-0.0575,7,192.903878
-0.03,4,192.910225
0.97,4,192.92033
-0.2,22,192.988134
0.965,4,192.999218
-0.09,8,193.022453
0.9225,11,193.05161
-0.03,2,193.06383
0.975,3,193.072868
-0.0425,5,193.084926
0.895,12,193.119673
-0.09,11,193.146929
0.9425,5,193.158176
-0.075,7,193.178642
0.9375,9,193.19826
0.98,4,193.208802
-0.0325,2,193.212858
0.9275,10,193.239759
0.9925,1,193.24177
-0.1,12,193.27573
0.95,5,193.28662
-0.0475,6,193.301767
0.9575,4,193.315263
0.895,11,193.338339
0.895,9,193.361539
0.9725,3,193.372778
0.9975,1,193.37429
-0.0125,1,193.378519
0.9175,7,193.397064
-0.085,7,193.416356
0.5075,51,193.535081
-0.0125,1,193.54261
0.965,3,193.547006
0.9575,4,193.557021
0.99,1,193.565356
-0.1525,15,193.600246
0.9475,6,193.615864
-0.0375,3,193.61987
0.9475,8,193.636671
0.9375,10,193.655436
-0.0575,5,193.662143
0.97,3,193.6699
0.97,3,193.673917
0.8925,12,193.697341
0.9125,9,193.717297
0.9425,7,193.731483
0.955,4,193.738134
0.985,1,193.738134
0.9475,8,193.754241
-0.0325,7,193.766564
-0.095,11,193.787967
0.7125,37,193.853681
0.7975,30,194.032289
0.9875,1,194.036758
0.9075,13,194.083852
-0.025,3,194.091425
0.9175,9,194.107641
0.8575,24,194.153071
0.8025,35,194.211794
0.895,14,194.232275
0.9475,6,194.241781
0.98,2,194.243789
-0.015,1,194.245752
-0.025,4,194.253703
0.9525,5,194.263595
0.9975,1,194.263595
0.965,4,194.271649
0.9525,9,194.2881
0.97,3,194.296932
0.97,3,194.30519
-0.005,1,194.30519
-0.0125,1,194.30519
0.915,11,194.329489
0.995,1,194.331544
0.9475,6,194.33963
0.985,1,194.34165
-0.0575,8,194.35405
-0.11,20,194.3868
-0.24,20,194.417916
-0.04,3,194.428932
-0.015,2,194.428932
-0.14,23,194.465745
0.0,1,194.465745
-0.07,9,194.493817
0.7075,37,194.641771
-0.0075,3,194.648833
-0.06,10,194.666725
-0.005,1,194.673757
0.9575,6,194.691545
-0.085,9,194.712313
0.96,4,194.721433
0.9675,4,194.731658
0.995,1,194.731658
0.8975,12,194.753152
0.995,1,194.7537
-0.045,4,194.763704
-0.005,2,194.768899
0.965,4,194.778079
0.9975,1,194.780341
0.98,5,194.788169
0.8375,12,194.805621
0.9775,2,194.812515
0.98,2,194.814056
-0.0375,6,194.823827
0.9575,6,194.837981
0.8425,14,194.857359
-0.0075,1,194.857359
-0.06,7,194.871089
0.94,10,194.881501
-0.045,7,194.8967
-0.065,10,194.914606
0.975,2,194.91846
0.97,3,194.923673
-0.0525,8,194.939506
0.9875,4,194.945863
0.94,4,194.956379
0.93,6,194.965944
0.8625,18,194.99601
-0.1,8,195.008809
0.9925,1,195.011412
0.9425,7,195.023943
0.935,6,195.036248
0.9875,4,195.041786
-0.0175,1,195.048332
0.9825,4,195.05595
0.9125,11,195.071661
0.895,14,195.197981
0.635,39,195.373897
-0.0075,1,195.37597
0.9075,10,195.396624
0.9775,2,195.398653
0.9575,7,195.421415
0.9575,4,195.428039
0.815,27,195.481715
0.935,6,195.499725
0.92,11,195.538173
0.825,17,195.590183
0.9475,5,195.60593
-0.0875,11,195.639728
0.835,28,195.711751
0.9475,10,195.723658
0.98,1,195.728929
-0.0025,2,195.728929
-0.09,10,195.752506
-0.0975,22,195.78889
0.86,18,195.818183
0.935,13,195.838203
0.7525,29,195.891489
0.3975,68,196.051689
0.995,1,196.052693
-0.045,7,196.068669
0.985,3,196.080446
0.925,12,196.110336
-0.0275,4,196.120426
-0.0025,5,196.130868
0.99,2,196.139046
-0.0375,4,196.149183
0.95,7,196.156995
0.87,13,196.188522
-0.06,4,196.199494
0.99,1,196.201511
-0.0525,5,196.209651
-0.0425,7,196.229907
0.965,7,196.24701
-0.0675,6,196.254143
-0.0125,1,196.254143
-0.04,9,196.275379
0.96,5,196.290118
-0.02,3,196.302858
-0.025,4,196.317286
0.98,1,196.317286
0.7575,37,196.407139
0.9475,7,196.429421
-0.08,11,196.457718
0.9475,10,196.481759
-0.1125,14,196.523843
-0.025,3,196.528869
0.765,38,196.636648
0.965,2,196.638179
-0.0175,2,196.649832
0.955,7,196.661703
-0.0475,3,196.66625
-0.0875,13,196.68819
0.8175,19,196.732431
-0.04,4,196.743225
0.885,14,196.782819
-0.02,1,196.782819
0.9725,3,196.791428
-0.0525,6,196.802442
0.97,2,196.807287
-0.0025,1,196.807287
0.9925,2,196.818456
0.85,26,197.013836
-0.01,1,197.015953
-0.205,32,197.163733
-0.04,4,197.177788
-0.015,1,197.184869
0.9825,2,197.186867
0.98,1,197.186867
-0.07,6,197.206207
1.0,1,197.206207
0.945,8,197.224571
-0.105,7,197.251534
0.9825,3,197.266205
0.905,11,197.289385
0.9025,13,197.329813
-0.0075,1,197.330922
0.985,2,197.335681
0.935,8,197.354283
-0.005,1,197.365137
-0.02,3,197.369482
0.86,17,197.422848
0.925,9,197.449553
0.945,10,197.471856
-0.1825,23,197.538296
0.94,7,197.588322
0.9475,12,197.671044
0.9525,7,197.711677
0.0,1,197.713761
0.9825,1,197.717346
0.9475,13,197.763944
-0.035,7,197.785035
0.92,11,197.812018
0.93,7,197.838612
-0.07,11,197.879072
0.8675,33,197.985409
0.9475,9,198.006021
-0.09,15,198.062584
0.8525,25,198.131861
0.9525,7,198.152584
-0.0925,14,198.185
-0.015,3,198.198101
-0.005,1,198.200119
0.9975,1,198.202148
-0.415,51,198.318995
-0.1125,20,198.367683
-0.03,5,198.379311
0.8,25,198.452507
0.95,5,198.461974
-0.0175,2,198.468872
-0.01,1,198.473913
0.93,9,198.502315
0.9575,9,198.523779
0.8975,10,198.559883
0.99,2,198.562422
0.98,4,198.581639
0.97,5,198.591645
0.995,1,198.605974
-0.175,22,198.669197
-0.03,3,198.678588
-0.1575,18,198.724904
-0.0425,5,198.749127
0.9,17,198.795567
0.975,4,198.80576
0.7875,21,198.857354
0.94,11,198.898129
-0.0025,1,198.900149
0.8825,13,198.939263
0.97,7,198.965141
0.96,5,198.985025
0.9575,4,198.996582
-0.0525,8,199.017181
0.965,5,199.036916
-0.01,1,199.040961
0.99,3,199.053778
-0.03,7,199.069746
0.89,15,199.112406
-0.035,5,199.123662
0.925,9,199.155125
0.95,8,199.182611
0.935,10,199.203684
-0.0425,6,199.234041
0.9425,10,199.255639
0.985,1,199.25765
-0.015,3,199.269956
-0.05,7,199.298379
0.955,6,199.312141
0.845,15,199.34879
0.9,11,199.382375
0.83,18,199.775341
0.8875,11,199.845483
-0.01,1,199.846499
0.8575,16,199.887006
-0.02,4,199.907128
0.9825,4,199.918224
-0.135,17,199.967157
-0.0825,12,199.996006
0.97,3,200.001611
0.845,16,200.049495
0.9675,3,200.057043
-0.06,9,200.089754
-0.16,23,200.171718
0.9875,1,200.173735
0.9875,1,200.180283
0.8,23,200.223949
-0.01,6,200.245518
-0.045,5,200.25725
0.9875,1,200.25725
0.9625,7,200.275761
0.9475,7,200.291592
0.92,7,200.309836
0.74,28,200.362369
0.905,12,200.38383
0.91,12,200.403764
0.745,30,200.458378
0.895,9,200.471499
0.63,49,200.569801
0.9325,8,200.588079
0.9625,5,200.598993
-0.02,4,200.606177
-0.06,11,200.629528
0.88,16,200.669291
-0.05,6,200.6838
0.0,2,200.688639
-0.055,9,200.712581
0.99,1,200.716107
-0.0075,1,200.717119
0.9125,11,200.73999
0.9825,2,200.750803
0.9275,9,200.779247
0.87,16,200.818471
0.9725,3,200.827293
1.0,1,200.830499
-0.09,16,200.871718
0.7725,33,200.954824
-0.11,10,200.985763
0.9875,2,200.988269
-0.23,25,201.045936
0.9675,4,201.052544
-0.025,3,201.063057
0.99,1,201.06472
-0.055,4,201.073925
0.9,10,201.105709
-0.085,9,201.131179
0.875,14,201.166107
0.8875,12,201.196803
0.9775,3,201.199801
0.97,4,201.211057
0.8625,15,201.384089
0.925,12,201.416111
0.9925,1,201.416111
0.0,1,201.459331
-0.1425,18,201.491896
-0.005,1,201.495987
0.9375,11,201.515865
-0.04,4,201.523661
0.915,7,201.536106
0.9675,3,201.54593
0.99,5,201.553808
0.9,12,201.578332
-0.1675,15,201.601796
0.9875,1,201.604336
-0.03,3,201.610359
0.8825,12,201.633676
-0.09,9,201.647227
-0.4625,62,201.761793
0.9625,4,201.772226
0.725,29,201.84046
0.98,1,201.844819
0.995,1,201.849174
-0.0075,3,201.856725
0.8375,25,201.916161
-0.1,8,201.934663
-0.06,6,201.95358
-0.0125,1,201.954592
0.9925,3,201.966359
-0.01,1,201.967359
0.88,18,202.002154
0.75,21,202.060365
0.9875,1,202.062898
0.9325,9,202.081714
0.9325,7,202.101495
0.97,4,202.116033
0.97,3,202.138036
0.7925,30,202.261491
0.97,5,202.277981
0.92,9,202.321599
0.9375,9,202.339023
0.915,12,202.37038
0.86,15,202.413522
0.7725,24,202.465932
0.985,2,202.467662
0.9875,1,202.469546
0.445,73,202.651663
0.0,1,202.651663
0.9625,6,202.663944
0.9425,14,202.691667
-0.0375,3,202.704657
0.8975,21,202.748495
0.9175,11,202.771736
-0.1225,19,202.797862
-0.035,3,202.805373
-0.2625,34,202.865392
-0.02,2,202.865392
-0.135,15,202.896021
-0.04,4,202.903695
-0.105,11,202.921562
0.8825,13,202.938407
-0.0075,4,202.947223
0.9625,5,202.953709
0.89,14,202.978297
0.7825,28,203.021374
0.835,18,203.050051
0.91,9,203.064155
0.985,3,203.07016
0.985,2,203.076761
0.8125,24,203.269187
0.9925,1,203.273715
-0.07,5,203.282189
0.9425,4,203.290429
0.9925,1,203.291435
-0.02,2,203.30263
0.9275,9,203.31752
0.9975,1,203.31752
-0.045,6,203.33589
0.9975,1,203.339962
-0.2125,25,203.394922
0.9025,10,203.422978
-0.1375,17,203.465792
-0.085,11,203.494976
0.9875,2,203.49697
-0.0125,3,203.503778
0.72,36,203.572129
0.835,20,203.612631
0.8875,16,203.642429
0.9075,10,203.65773
0.9675,4,203.664745
0.8425,17,203.692387
0.94,6,203.708766
0.9525,6,203.720901
-0.075,6,203.729091
0.99,1,203.736279
0.8575,14,203.756676
-0.025,5,203.773916
0.6675,36,203.847611
0.9525,6,203.867253
0.86,18,203.907148
0.9125,10,203.931667
0.95,4,203.93831
0.9875,1,203.945186
-0.0025,1,203.947123
-0.0125,2,203.949861
-0.05,8,203.967353
0.88,14,203.996471
-0.01,1,204.002156
0.8825,17,204.034012
-0.0125,4,204.04532
-0.015,2,204.048899
-0.0875,14,204.071399
0.7025,36,204.167645
0.925,18,204.203576
0.9825,3,204.218799
-0.045,10,204.247247
0.9825,1,204.249245
-0.1575,13,204.278711
-0.0075,1,204.282738
0.9675,3,204.296455
0.98,6,204.317265
-0.07,7,204.329652
0.995,2,204.339709
0.99,1,204.340708
0.865,18,204.38673
0.9575,7,204.398386
0.9375,9,204.421669
0.905,13,204.454754
-0.14,15,204.485259
0.9475,11,204.5101
0.875,13,204.548657
0.9875,3,204.551671
-0.0125,1,204.556479
0.8575,12,204.589679
-0.03,3,204.59634
0.985,2,204.602855
0.85,25,204.651543
0.9875,1,204.652575
0.8875,10,204.68258
0.9,10,204.698166
0.8025,27,204.763246
0.9775,11,204.794749
-0.015,2,204.798968
0.97,3,204.805011
0.9925,1,204.806519
0.96,5,204.820101
1.0,3,204.827515
-0.0075,1,204.834229
-0.025,2,204.836262
0.9675,8,204.854806
0.9525,13,204.888254
0.7025,36,204.975549
0.86,20,205.024102
0.985,3,205.038018
0.99,1,205.041428
0.985,2,205.04951
0.8825,14,205.08148
0.9775,2,205.088346
0.8125,23,205.149033
0.0,2,205.15155
0.97,10,205.184009
-0.015,3,205.186027
0.99,1,205.194278
0.785,24,205.251775
0.99,1,205.252777
0.92,12,205.271472
0.9325,6,205.283646
0.955,3,205.298956
0.9375,10,205.319773
0.9225,11,205.33541
-0.355,64,205.48646
0.9725,4,205.496607
-0.135,11,205.522851
0.86,19,205.571385
0.8725,17,205.613213
0.9825,1,205.615307
0.9675,3,205.622847
-0.04,7,205.648565
-0.03,9,205.670572
0.9425,7,205.689552
0.9525,7,205.707222
0.8175,25,205.757154
0.9825,7,205.786962
0.955,13,205.81776
-0.0325,9,205.835807
-0.0925,13,205.865264
0.9625,5,205.885699
0.865,22,205.935486
0.895,18,205.990385
1.0,1,205.992134
0.97,3,206.003525
-0.0475,3,206.006601
-0.22,19,206.056771
0.95,7,206.077993
0.9475,7,206.103906
-0.07,15,206.137306
-0.1,10,206.168729
-0.04,4,206.180308
0.91,14,206.365947
0.9625,4,206.379876
0.9275,11,206.429195
0.96,7,206.451766
0.8925,13,206.484806
-0.03,3,206.494407
0.9825,6,206.51539
0.9025,11,206.551606
0.9625,5,206.565713
0.9175,12,206.640215
0.965,5,206.680251
0.8875,14,206.751355
0.99,1,206.755904
0.9875,2,206.76713
0.88,8,206.785207
0.955,10,206.805963
-0.0225,2,206.817013
-0.05,8,206.840303
0.84,20,206.901451
-0.1,12,206.931675
0.99,1,206.935002
0.9375,7,206.95236
0.805,19,207.014951
0.9425,6,207.0281
-0.0875,10,207.073834
0.91,9,207.112345
0.9875,5,207.160094
-0.035,2,207.170194
0.79,22,207.255346
0.97,4,207.265607
0.9925,1,207.265607
0.9,11,207.288425
0.91,13,207.316978
0.975,3,207.325024
0.815,19,207.385333
0.915,11,207.445736
0.9725,2,207.458577
0.9375,6,207.476264
0.0,3,207.479263
0.94,6,207.497044
0.9375,7,207.514124
-0.0375,5,207.525894
0.985,1,207.528146
0.9775,2,207.536354
0.9025,7,207.550498
-0.025,3,207.560001
-0.0175,1,207.563538
0.79,22,207.631628
0.7875,22,207.692432
0.94,5,207.712622
-0.075,8,207.739123
-0.0175,2,207.740162
-0.0025,1,207.745219
-0.3225,46,207.867945
0.95,7,207.884054
-0.0175,4,207.892603
-0.0175,1,207.896118
0.97,3,207.904188
-0.065,10,207.922406
-0.005,1,207.923913
0.915,11,207.951644
0.615,41,208.041368
-0.0175,1,208.048876
0.9925,1,208.049875
0.945,6,208.061467
0.9025,19,208.105149
0.98,4,208.11387
-0.075,7,208.13132
0.87,11,208.165645
0.99,2,208.168658
-0.05,4,208.180152
-0.0975,10,208.204864
-0.015,5,208.217248
0.8275,26,208.279704
0.955,4,208.28625
-0.015,4,208.29794
0.92,11,208.329777
0.9825,2,208.338396
0.8175,14,208.368329
-0.08,15,208.400675
0.9475,15,208.446923
-0.0575,8,208.464714
0.855,24,208.72239
-0.105,12,208.797763
0.9125,10,208.822698
0.865,15,208.874639
0.98,3,208.883564
0.98,2,208.886513
-0.01,1,208.889097
-0.1425,18,208.945735
0.99,1,208.946744
0.96,4,208.959484
-0.045,7,209.006335
0.9175,8,209.056432
0.8975,10,209.104166
-0.2,16,209.200965
-0.13,15,209.252705
0.9325,13,209.285972
-0.0775,16,209.332386
0.0,1,209.336898
-0.01,1,209.340424
0.935,7,209.359231
0.9725,3,209.364263
-0.0325,3,209.371372
0.98,2,209.383859
0.905,13,209.406588
0.9775,3,209.416602
0.98,5,209.430529
0.92,9,209.459261
0.9975,2,209.468886
-0.025,6,209.482203
0.8725,21,209.527744
0.9675,5,209.546944
0.92,14,209.583858
0.9475,6,209.603407
-0.08,8,209.618855
0.9325,7,209.640445
-0.0675,6,209.65688
-0.02,1,209.658189
-0.07,7,209.67584
-0.1425,22,209.722604
0.9225,11,209.752741
0.865,22,209.803123
-0.1275,11,209.831866
0.8875,26,209.888402
0.8175,23,209.9499
-0.0525,8,209.965557
0.9625,3,209.971631
-0.13,16,210.008413
-0.085,11,210.023973
0.9475,7,210.037999
0.9475,7,210.048137
0.9725,4,210.060422
0.9175,10,210.071567
0.97,2,210.077773
0.945,9,210.129803
0.985,2,210.134849
0.98,5,210.147802
0.97,2,210.149802
0.9775,3,210.161494
0.9775,2,210.165726
0.845,21,210.217542
0.995,1,210.218548
0.9275,9,210.236157
0.99,4,210.249732
0.995,1,210.252267
0.835,23,210.311892
0.9875,1,210.313905
0.945,9,210.341729
-0.03,5,210.35071
0.9725,2,210.351714
-0.0325,8,210.374604
0.935,8,210.395658
0.99,1,210.401762
-0.0225,2,210.403806
0.975,3,210.417747
0.995,1,210.421437
0.9125,12,210.454846
0.955,7,210.472493
0.9975,1,210.473498
-0.18,25,210.534057
0.9275,7,210.548085
-0.025,6,210.565566
0.99,1,210.567855
-0.01,2,210.571366
-0.0025,1,210.576491
-0.0225,3,210.578528
-0.0975,8,210.593725
0.9425,15,210.641373
0.0,1,210.643887
-0.0825,10,210.673815
0.9425,11,210.711386
-0.02,3,210.715007
-0.005,2,210.725853
-0.01,3,210.739253
0.975,2,210.74403
-0.0125,1,210.748566
0.9975,1,210.757396
-0.0175,3,210.763959
0.9975,1,210.772501
0.9825,1,210.776423
0.9675,5,210.792283
0.965,7,210.813914
0.9625,8,210.836706
-0.02,7,211.060685
0.95,6,211.072688
0.95,7,211.119109
0.9975,1,211.121628
0.98,2,211.139791
0.97,7,211.154063
0.995,1,211.163929
0.8575,19,211.205083
0.9525,5,211.219278
0.9675,3,211.221788
0.89,17,211.269048
0.92,8,211.28716
0.995,2,211.289305
-0.055,12,211.324497
0.99,1,211.325658
0.9375,11,211.346702
0.995,1,211.349605
0.8425,22,211.398016
0.7775,34,211.467308
-0.65,81,211.66803
0.8375,20,211.721528
0.9875,1,211.724445
0.975,3,211.732805
0.9425,7,211.745595
-0.04,3,211.754245
0.9375,6,211.772979
0.8475,16,211.80795
0.95,8,211.836746
0.995,1,211.840641
0.9675,3,211.851218
0.8225,19,211.903486
0.9875,2,211.90972
-0.29,36,212.00401
0.9275,8,212.025398
-0.09,12,212.055688
0.9375,6,212.066903
-0.065,10,212.095601
0.9875,1,212.098285
-0.01,1,212.101331
0.8575,17,212.146874
0.845,17,212.187315
0.925,7,212.209243
0.99,1,212.209243
0.9075,14,212.235069
0.9875,1,212.242386
-0.09,10,212.247396
-0.1475,16,212.286616
0.855,11,212.308663
-0.0375,6,212.319077
0.9325,7,212.333545
0.9375,7,212.34642
0.0,2,212.34642
0.9525,5,212.364733
0.9675,4,212.368806
-0.0175,3,212.371844
0.8875,11,212.43816
0.8975,16,212.47357
0.99,1,212.474295
0.9875,1,212.481589
-0.0125,1,212.482842
0.7575,39,212.563776
0.82,22,212.595926
0.7975,22,212.64094
0.945,8,212.656134
0.9875,1,212.65945
0.92,10,212.675252
-0.005,2,212.683931
0.9475,6,212.694448
-0.18,23,212.733781
0.8975,13,212.751391
0.8475,25,212.965762
0.97,3,212.970776
0.995,1,213.007557
-0.1425,13,213.041802
0.815,23,213.108726
-0.2025,20,213.163906
0.975,3,213.169535
0.9625,6,213.187993
-0.05,6,213.198104
0.9225,8,213.216108
0.9875,2,213.228807
-0.2375,32,213.345368
0.86,13,213.383754
-0.085,15,213.421571
-0.0275,3,213.430162
-0.04,4,213.443742
0.88,16,213.514054
-0.035,5,213.527563
-0.09,13,213.561901
0.985,2,213.57409
0.975,3,213.579285
0.96,6,213.595959
0.845,20,213.663666
0.735,35,213.738182
-0.07,5,213.746584
-0.1225,16,213.771573
-0.03,3,213.778515
-0.0125,1,213.778515
0.9875,1,213.781541
-0.1125,12,213.801342
0.89,9,213.815719
0.855,12,213.840724
-0.015,4,213.848259
0.985,2,213.853786
-0.1075,14,213.873709
0.0,2,213.877235
-0.0125,1,213.881765
0.8975,11,213.901785
0.9875,1,213.905302
0.915,9,213.916364
0.875,15,213.94627
0.825,23,213.995676
1.0,1,213.995676
0.8925,14,214.023934
-0.05,5,214.034808
0.975,4,214.040309
0.9825,1,214.043849
0.965,10,214.064339
0.985,2,214.066977
0.99,1,214.067976
-0.085,18,214.105608
0.86,25,214.1523
0.96,8,214.170916
0.975,6,214.185491
0.9725,3,214.188001
-0.0975,15,214.215795
0.7825,33,214.28055
0.9575,10,214.303834
0.91,10,214.321542
0.885,12,214.347845
-0.055,10,214.541769
0.0,1,214.544277
-0.035,8,214.612859
-0.04,4,214.650593
0.97,4,214.672425
0.9125,16,214.747094
0.9825,2,214.758604
-0.07,7,214.782473
0.955,8,214.799908
-0.05,4,214.808785
-0.15,13,214.845404
-0.195,31,214.916252
-0.045,6,214.932069
-0.015,4,214.940206
0.8325,17,214.983539
0.675,30,215.045804
0.875,19,215.079268
-0.0825,6,215.092481
0.985,2,215.09769
-0.05,9,215.113997
